======================================================================
DEEP RE: PE_0529.bin
PATH   : /tmp/critical_modules/PE_0529.bin
│      lVar4 = local_res8;
│      if (((local_res8 == 0) && (uVar3 != uVar7)) && (uVar3 != (uVar7 & 0xf8))) {
│        lVar4 = -0x7ffffffffffffff9;
│        puVar5 = (undefined8 *)thunk_FUN_00002888(0x30);
│        puVar6 = (undefined8 *)0x0;
│        if (puVar5 != (undefined8 *)0x0) {
│          puVar6 = FUN_00030ed8(puVar5,4,3,(undefined2 *)&DAT_000e3608);
│        }
│        (**(code **)(*param_1 + 0xe0))(param_1,puVar6);
│      }
│      uVar7 = uVar7 + uVar8;
│    }
│    if (sVar2 != -1) {
│      FUN_0006e2c8(param_1,sVar2);
│      thunk_FUN_00000410(1000);
│    }
│    return lVar4 != 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006EC18  FUN_0006ec18  (1 params)
│  Called from: 0x0006F5DC(FUN_0006f5dc) 
│
│  
│  bool FUN_0006ec18(longlong *param_1)
│  
│  {
│    longlong lVar1;
│    ulonglong *puVar2;
│    undefined8 *puVar3;
│    undefined8 *puVar4;
│    bool bVar5;
│    longlong local_res10;
│    ulonglong local_38;
│    ulonglong uStack_30;
│    uint local_28 [4];
│    
│    puVar4 = (undefined8 *)0x0;
│    local_res10 = 0;
│    FUN_0006e5f4(param_1,&local_res10);
│    bVar5 = false;
│    if (local_res10 == 0) {
│      FUN_0006e43c(param_1,&local_res10);
│      bVar5 = false;
│      if (local_res10 == 0) {
│        lVar1 = FUN_0006e6a4(param_1,2);
│        if ((lVar1 == 0) && (lVar1 = FUN_0006e73c(param_1,0), lVar1 == 0)) {
│          thunk_FUN_00000410(0x14);
│          puVar2 = (ulonglong *)FUN_0006e4ec(param_1,(uint *)&local_38);
│          local_38 = *puVar2;
│          uStack_30 = puVar2[1];
│          bVar5 = uStack_30 == 0;
│          if (!bVar5) goto LAB_0006edc7;
│          if (((((local_38 & 1) == 0) && ((local_38 & 2) == 0)) && ((local_38 & 4) == 0)) &&
│             ((local_38 & 8) == 0)) {
│            lVar1 = FUN_0006e73c(param_1,1);
│            if (lVar1 == 0) {
│              thunk_FUN_00000410(0x14);
│              puVar2 = (ulonglong *)FUN_0006e4ec(param_1,local_28);
│              local_38 = *puVar2;
│              uStack_30 = puVar2[1];
│              bVar5 = uStack_30 == 0;
│              if (!bVar5) goto LAB_0006edc7;
│              lVar1 = 0;
│              if ((local_38 & 8) == 0) {
│                puVar3 = (undefined8 *)thunk_FUN_00002888(0x30);
│                if (puVar3 != (undefined8 *)0x0) {
│                  puVar4 = FUN_00030ed8(puVar3,4,4,(undefined2 *)&DAT_000e3620);
│                }
│                (**(code **)(*param_1 + 0xe0))(param_1,puVar4);
│                lVar1 = 1;
│              }
│              thunk_FUN_00000410(1000);
│            }
│          }
│          else {
│            FUN_0006e73c(param_1,1);
│            puVar3 = (undefined8 *)thunk_FUN_00002888(0x30);
│            if (puVar3 != (undefined8 *)0x0) {
│              puVar4 = FUN_00030ed8(puVar3,4,4,(undefined2 *)&DAT_000e3620);
│            }
│            (**(code **)(*param_1 + 0xe0))(param_1,puVar4);
│            lVar1 = 1;
│          }
│        }
│        bVar5 = lVar1 == 0;
│      }
│    }
│  LAB_0006edc7:
│    return !bVar5;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006EDE0  FUN_0006ede0  (1 params)
│  Called from: 0x0006F5DC(FUN_0006f5dc) 
│
│  
│  bool FUN_0006ede0(longlong *param_1)
│  
│  {
│    short sVar1;
│    ushort uVar2;
│    ushort uVar3;
│    int iVar4;
│    uint uVar5;
│    longlong lVar6;
│    undefined8 *puVar7;
│    undefined8 *puVar8;
│    uint uVar9;
│    longlong local_res10;
│    
│    puVar8 = (undefined8 *)0x0;
│    local_res10 = 0;
│    sVar1 = -1;
│    iVar4 = FUN_0006e43c(param_1,&local_res10);
│    lVar6 = local_res10;
│    if ((((local_res10 == 0) &&
│         (sVar1 = FUN_0006e1fc(param_1,&local_res10), lVar6 = local_res10, local_res10 == 0)) &&
│        (lVar6 = FUN_0006e6a4(param_1,2), lVar6 == 0)) &&
│       ((lVar6 = FUN_0006e2c8(param_1,0), lVar6 == 0 && (lVar6 = FUN_0006e6a4(param_1,6), lVar6 == 0))
│       )) {
│      uVar2 = FUN_0006e7bc(param_1,&local_res10);
│      lVar6 = FUN_0006e6a4(param_1,2);
│      if ((lVar6 == 0) &&
│         ((lVar6 = FUN_0006e2c8(param_1,0xff), lVar6 == 0 &&
│          (local_res10 = FUN_0006e6a4(param_1,6), lVar6 = local_res10, local_res10 == 0)))) {
│        uVar3 = FUN_0006e7bc(param_1,&local_res10);
│        uVar5 = (uint)uVar2 - (uint)uVar3;
│        uVar9 = (int)uVar5 >> 0x1f;
│        uVar9 = (uVar5 ^ uVar9) - uVar9;
│        (**(code **)(*DAT_00105000 + 0x28))
│                  (DAT_00105000,"absoluteDiff = %x, curAlsBrightness[0] %x, curAlsBrightness[1] %x",
│                   uVar9,uVar2,(uint)uVar3);
│        if ((uVar2 == 0xffff) || (uVar3 == 0xffff)) {
│          uVar9 = 0x1a;
│          (**(code **)(*param_1 + 0xe8))(param_1);
│        }
│        lVar6 = local_res10;
│        if (0x19 < uVar9) {
│          puVar7 = (undefined8 *)thunk_FUN_00002888(0x30);
│          if (puVar7 != (undefined8 *)0x0) {
│            puVar8 = FUN_00030ed8(puVar7,4,5,(undefined2 *)&DAT_000e3650);
│          }
│          (**(code **)(*param_1 + 0xe0))(param_1,puVar8);
│          lVar6 = 1;
│        }
│      }
│    }
│    if (iVar4 != 0xfff) {
│      FUN_0006e6a4(param_1,iVar4);
│    }
│    if (sVar1 != -1) {
│      FUN_0006e2c8(param_1,sVar1);
│    }
│    thunk_FUN_00000410(1000);
│    return lVar6 != 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006EFE8  FUN_0006efe8  (1 params)
│  Called from: 0x0006F5DC(FUN_0006f5dc) 
│
│  
│  undefined8 FUN_0006efe8(longlong *param_1)
│  
│  {
│    bool bVar1;
│    byte bVar2;
│    int iVar3;
│    int iVar4;
│    undefined7 extraout_var;
│    undefined8 uVar5;
│    undefined8 *puVar6;
│    undefined8 *puVar7;
│    undefined *puVar8;
│    char *pcVar9;
│    undefined8 uVar10;
│    bool bVar11;
│    int local_res10 [2];
│    
│    puVar7 = (undefined8 *)0x0;
│    puVar8 = &DAT_000d5208;
│    local_res10[0] = 0;
│    uVar10 = 3;
│    uVar5 = 0;
│    iVar3 = (**(code **)(*(longlong *)DAT_00105000[1] + 0x28))();
│    if (iVar3 != 0) {
│      uVar10 = 3;
│      puVar8 = &DAT_000d55d4;
│      uVar5 = 0;
│      iVar3 = (**(code **)(*(longlong *)DAT_00105000[1] + 0x28))();
│      if (iVar3 == 0) {
│        return 0;
│      }
│    }
│    if (((*(int *)(DAT_00105008 + 0x7c) != 1) || (FUN_0006df30(), DAT_00104ff0 != '\0')) ||
│       (local_res10[0] = FUN_0004c03c(), local_res10[0] == 1)) {
│      return 0;
│    }
│    bVar11 = local_res10[0] == 2;
│    iVar3 = FUN_0006de70(param_1,puVar8,uVar5,uVar10);
│    iVar4 = FUN_0006deb0(param_1,puVar8,uVar5,uVar10);
│    bVar1 = false;
│    if ((iVar3 == 0xa029) && (iVar4 == 0x834c)) {
│      bVar1 = true;
│    }
│    bVar2 = FUN_0006de18(param_1,puVar8,uVar5,uVar10);
│    if ((int)CONCAT71(extraout_var,bVar2) == 0) {
│      if (bVar1) {
│        FUN_0006def0(param_1,(ulonglong)puVar8,uVar5,uVar10);
│      }
│    }
│    else {
│      uVar5 = 0;
│      (**(code **)(*DAT_00105000 + 0xd8))(DAT_00105000,0x32);
│      pcVar9 = "Graphics Test - LCD Panel Self Testing in Progress";
│      (**(code **)(*DAT_00105000 + 0x50))();
│      uVar5 = FUN_0006def0(param_1,(ulonglong)pcVar9,uVar5,uVar10);
│      if ((int)uVar5 != 0) {
│        local_res10[0] = 0;
│        iVar3 = 0xf;
│        do {
│          if (iVar3 == 0) break;
│          FUN_0002628c(DAT_00103158,1,1,1);
│          FUN_0000032c(1,0x3e2);
│          FUN_0001ca54(DAT_00101aa0,400);
│          FUN_0002628c(DAT_00103158,0,0,0);
│          FUN_0000032c(0,0x3e2);
│          (**(code **)(*DAT_00105000 + 0x10))(DAT_00105000,3,0,local_res10,1,0,&DAT_0007e274);
│          iVar3 = iVar3 + -1;
│        } while (local_res10[0] != 1);
│        FUN_0006df30();
│      }
│    }
│    puVar6 = (undefined8 *)thunk_FUN_00002888(0x30);
│    if (bVar11) {
│      if (puVar6 != (undefined8 *)0x0) {
│        puVar7 = FUN_00030ed8(puVar6,3,9,(undefined2 *)&DAT_000e36b0);
│      }
│      (**(code **)(*param_1 + 0xe0))(param_1,puVar7);
│    }
│    else {
│      if (puVar6 != (undefined8 *)0x0) {
│        puVar7 = FUN_00030ed8(puVar6,4,10,(undefined2 *)&DAT_000e3698);
│      }
│      (**(code **)(*param_1 + 0xe0))(param_1,puVar7);
│    }
│    return 1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006F254  FUN_0006f254  (1 params)
│  Called from: 0x0006DDA8(FUN_0006dda8) 
│
│  
│  void FUN_0006f254(longlong *param_1)
│  
│  {
│    uint uVar1;
│    uint uVar2;
│    int iVar3;
│    int iVar4;
│    undefined8 uVar5;
│    undefined8 *puVar6;
│    word *pwVar7;
│    word *pwVar8;
│    int iVar9;
│    word *pwVar10;
│    uint uVar11;
│    word *pwVar12;
│    int iVar13;
│    word *pwVar15;
│    word *pwVar14;
│    
│    pwVar7 = (word *)0x0;
│    uVar11 = 0;
│    iVar9 = 0;
│    iVar4 = 0;
│    uVar5 = FUN_0005b014();
│    iVar13 = iVar4;
│    if ((int)uVar5 == 0) {
│      uVar1 = FUN_00026f10();
│      FUN_0005b014();
│      pwVar12 = pwVar7;
│      pwVar8 = pwVar7;
│      pwVar10 = pwVar7;
│      pwVar14 = pwVar7;
│      pwVar15 = pwVar7;
│      uVar2 = DAT_00100500;
│      while (uVar2 != 0) {
│        if (uVar1 == uVar2) {
│          iVar9 = *(int *)(pwVar8 + 0x80282);
│          if (iVar9 == -0x80000000) {
│            return;
│          }
│          if (iVar9 == 1) {
│            pwVar10 = (word *)(IMAGE_DOS_HEADER_00000000.e_magic + 1);
│          }
│          else if (iVar9 == 2) {
│            pwVar14 = (word *)(IMAGE_DOS_HEADER_00000000.e_magic + 1);
│          }
│          else if (iVar9 == 4) {
│            pwVar15 = (word *)(IMAGE_DOS_HEADER_00000000.e_magic + 1);
│          }
│        }
│        iVar9 = (int)pwVar15;
│        iVar13 = (int)pwVar14;
│        iVar4 = (int)pwVar10;
│        pwVar12 = (word *)((longlong)pwVar12 + 1);
│        pwVar8 = (word *)((longlong)pwVar12 * 8);
│        uVar2 = *(uint *)(pwVar8 + 0x80280);
│      }
│    }
│    uVar2 = FUN_0000216c();
│    if (((uVar2 != 0) || (iVar3 = FUN_00002414(), iVar3 != 0)) || (iVar3 = FUN_000020dc(), iVar3 != 0)
│       ) {
│      uVar11 = 0x10;
│    }
│    iVar3 = FUN_000242b8(0x5203);
│    if (((iVar3 != 0) && (iVar3 = FUN_000242b8(0x5204), iVar3 != 0)) &&
│       ((iVar3 = FUN_000242b8(0x5202), iVar3 != 0 && (iVar4 == 0)))) {
│      uVar11 = uVar11 | 1;
│    }
│    iVar4 = FUN_000242b8(0x5213);
│    if (((iVar4 != 0) && (iVar4 = FUN_000242b8(0x5209), iVar4 != 0)) &&
│       ((iVar4 = FUN_000242b8(0x520a), iVar4 != 0 &&
│        (((iVar4 = FUN_000242b8(0x520b), iVar4 != 0 && (iVar4 = FUN_000242b8(0x520c), iVar4 != 0)) &&
│         (iVar13 == 0)))))) {
│      uVar11 = uVar11 | 2;
│    }
│    iVar4 = FUN_000242b8(0x520e);
│    if (((((iVar4 != 0) && (iVar4 = FUN_000242b8(0x5209), iVar4 != 0)) &&
│         ((iVar4 = FUN_000242b8(0x520a), iVar4 != 0 &&
│          ((iVar4 = FUN_000242b8(0x5203), iVar4 != 0 && (iVar4 = FUN_000242b8(0x520b), iVar4 != 0)))))
│         ) && (iVar4 = FUN_000242b8(0x5204), iVar4 != 0)) &&
│       ((iVar4 = FUN_000242b8(0x5204), iVar4 != 0 && (iVar9 == 0)))) {
│      uVar11 = uVar11 | 4;
│    }
│    if (uVar11 != 0) {
│      puVar6 = (undefined8 *)thunk_FUN_00002888(0x120);
│      if (puVar6 != (undefined8 *)0x0) {
│        pwVar7 = (word *)FUN_0006e090(puVar6,uVar11);
│      }
│      (**(code **)(*param_1 + 0x30))(param_1,pwVar7);
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006F43C  FUN_0006f43c  (2 params)
│
│  
│  undefined8 * FUN_0006f43c(undefined8 *param_1,uint param_2)
│  
│  {
│    *param_1 = &PTR_FUN_000db4c0;
│    FUN_00030fa8(param_1);
│    if ((param_2 & 1) != 0) {
│      FUN_00002874((longlong)param_1);
│    }
│    return param_1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006F478  FUN_0006f478  (1 params)
│
│  
│  void FUN_0006f478(longlong *param_1)
│  
│  {
│    short sVar1;
│    ushort uVar2;
│    ushort uVar3;
│    int iVar4;
│    char *pcVar5;
│    longlong local_res8;
│    
│    if (param_1[0x23] != 0) {
│      iVar4 = FUN_0006e874(param_1,&local_res8);
│      if (local_res8 == 0) {
│        (**(code **)(*(longlong *)param_1[0x23] + 0x78))((longlong *)param_1[0x23],iVar4);
│      }
│    }
│    if (param_1[0x1f] != 0) {
│      iVar4 = FUN_0006e874(param_1,&local_res8);
│      if ((iVar4 != 0xffff) && (local_res8 == 0)) {
│        (**(code **)(*(longlong *)param_1[0x1f] + 0x78))((longlong *)param_1[0x1f],iVar4);
│        pcVar5 = "Open";
│        if (iVar4 == 0) {
│          pcVar5 = "Closed";
│        }
│        (**(code **)(*(longlong *)param_1[0x1f] + 0x70))((longlong *)param_1[0x1f],pcVar5);
│      }
│    }
│    if (param_1[0x22] != 0) {
│      sVar1 = FUN_0006e7bc(param_1,&local_res8);
│      if ((sVar1 != -1) && (local_res8 == 0)) {
│        iVar4 = FUN_0006e43c(param_1,&local_res8);
│        if ((local_res8 == 0) && ((((iVar4 == 4 || (iVar4 == 5)) || (iVar4 == 6)) || (iVar4 == 7)))) {
│          (**(code **)(*(longlong *)param_1[0x22] + 0x78))((longlong *)param_1[0x22],sVar1);
│        }
│        else {
│          (**(code **)(*(longlong *)param_1[0x22] + 0x80))();
│        }
│      }
│    }
│    if (param_1[0x20] != 0) {
│      uVar2 = FUN_0006e0fc(param_1,&local_res8);
│      if ((local_res8 == 0) && (uVar2 != 0)) {
│        uVar3 = FUN_0006e1fc(param_1,&local_res8);
│        if (local_res8 == 0) {
│          (**(code **)(*(longlong *)param_1[0x20] + 0x78))
│                    ((longlong *)param_1[0x20],(ulonglong)((uint)uVar3 * 100) / (ulonglong)uVar2);
│        }
│      }
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006F5DC  FUN_0006f5dc  (1 params)
│  Called from: 0x0006F744(FUN_0006f744) 
│
│  
│  char * FUN_0006f5dc(longlong *param_1)
│  
│  {
│    bool bVar1;
│    int iVar2;
│    undefined7 extraout_var;
│    undefined7 extraout_var_00;
│    undefined7 extraout_var_01;
│    char *pcVar3;
│    undefined8 uVar4;
│    undefined8 uVar5;
│    longlong local_res8;
│    
│    local_res8 = 0;
│    (**(code **)(*DAT_00105000 + 0x48))(DAT_00105000,"LCD/Panel test",0,1);
│    iVar2 = 0xffff;
│    if ((((*(uint *)(param_1 + 0x1e) & 2) != 0) || ((*(uint *)(param_1 + 0x1e) & 4) != 0)) &&
│       (iVar2 = FUN_0006e378(param_1,&local_res8), local_res8 != 0)) {
│      return IMAGE_DOS_HEADER_00000000.e_magic + 1;
│    }
│    if ((*(byte *)(param_1 + 0x1e) & 0x10) != 0) {
│      pcVar3 = "Connections test";
│      uVar5 = 1;
│      uVar4 = 0;
│      (**(code **)(*DAT_00105000 + 0x48))();
│      pcVar3 = FUN_0006e9f4(param_1,pcVar3,uVar4,uVar5);
│      if ((int)pcVar3 == 1) {
│        return pcVar3;
│      }
│    }
│    if ((*(byte *)(param_1 + 0x1e) & 1) != 0) {
│      (**(code **)(*DAT_00105000 + 0x48))(DAT_00105000,"Brightness control",0,1);
│      bVar1 = FUN_0006ea84(param_1);
│      if ((int)(char *)CONCAT71(extraout_var,bVar1) == 1) {
│        return (char *)CONCAT71(extraout_var,bVar1);
│      }
│    }
│    if (((*(byte *)(param_1 + 0x1e) & 2) != 0) && (iVar2 == 2)) {
│      (**(code **)(*DAT_00105000 + 0x48))(DAT_00105000,"Backlight control",0,1);
│      bVar1 = FUN_0006ec18(param_1);
│      if ((int)(char *)CONCAT71(extraout_var_00,bVar1) == 1) {
│        return (char *)CONCAT71(extraout_var_00,bVar1);
│      }
│    }
│    if (((*(byte *)(param_1 + 0x1e) & 4) != 0) && (iVar2 == 2)) {
│      (**(code **)(*DAT_00105000 + 0x48))(DAT_00105000,"Ambient Light Sensor control",0,1);
│      bVar1 = FUN_0006ede0(param_1);
│      if ((int)(char *)CONCAT71(extraout_var_01,bVar1) == 1) {
│        return (char *)CONCAT71(extraout_var_01,bVar1);
│      }
│    }
│    (**(code **)(*DAT_00105000 + 0x48))(DAT_00105000,"Graphics test",0,1);
│    pcVar3 = (char *)FUN_0006efe8(param_1);
│    return pcVar3;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006F744  FUN_0006f744  (1 params)
│
│  
│  void FUN_0006f744(longlong *param_1)
│  
│  {
│    char *pcVar1;
│    undefined8 *puVar2;
│    undefined8 *puVar3;
│    
│    pcVar1 = FUN_0006f5dc(param_1);
│    puVar3 = (undefined8 *)0x0;
│    if ((int)pcVar1 == 0) {
│      puVar2 = (undefined8 *)thunk_FUN_00002888(0x30);
│      if (puVar2 != (undefined8 *)0x0) {
│        puVar3 = FUN_00030dc4(puVar2,0);
│      }
│      (**(code **)(*param_1 + 0xe0))(param_1,puVar3);
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006F790  FUN_0006f790  (4 params)
│
│  
│  void FUN_0006f790(longlong param_1,longlong param_2,undefined8 param_3,int *param_4)
│  
│  {
│    FUN_00071714(param_1,*(uint *)(param_2 + 0x14),param_3,param_4);
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006F7C0  FUN_0006f7c0  (2 params)
│  Called from: 0x0006FEF4(FUN_0006fef4) 
│
│  
│  undefined8 * FUN_0006f7c0(undefined8 *param_1,undefined4 param_2)
│  
│  {
│    char cVar1;
│    undefined1 auVar2 [16];
│    byte bVar3;
│    ushort uVar4;
│    undefined4 uVar5;
│    uint uVar6;
│    undefined1 *puVar7;
│    undefined8 *puVar8;
│    undefined4 extraout_var;
│    undefined4 extraout_var_00;
│    short *psVar9;
│    char *pcVar10;
│    char *pcVar11;
│    longlong lVar12;
│    longlong lVar13;
│    ulonglong uVar14;
│    uint local_c8;
│    int local_b8;
│    uint local_a8;
│    short *local_a0;
│    short *local_90;
│    short *local_80;
│    short *local_78;
│    longlong local_60;
│    undefined8 *local_30;
│    short *local_20;
│    
│    FUN_00030960(param_1,s_Processor_001005b8,s_processor_001005c8,0,0x1a);
│    *param_1 = &PTR_FUN_000dba10;
│    *(undefined1 *)(param_1 + 0x1e) = 0;
│    *(undefined1 *)((longlong)param_1 + 0xf1) = 0;
│    *(undefined4 *)((longlong)param_1 + 0xf4) = 0;
│    uVar5 = FUN_0002164c();
│    *(undefined4 *)(param_1 + 0x1f) = uVar5;
│    *(undefined4 *)((longlong)param_1 + 0xfc) = 1;
│    *(undefined4 *)(param_1 + 0x20) = param_2;
│    *(undefined4 *)((longlong)param_1 + 0x104) = 1;
│    param_1[0x21] = 0x3fff;
│    param_1[0x22] = 0;
│    param_1[0x23] = 0;
│    param_1[0x24] = 0;
│    auVar2._8_8_ = 0;
│    auVar2._0_8_ = (longlong)*(int *)(param_1 + 0x1f);
│    uVar6 = SUB164(ZEXT816(0x20) * auVar2,0);
│    if (SUB168(ZEXT816(0x20) * auVar2,8) != 0) {
│      uVar6 = 0xffffffff;
│    }
│    DAT_00107208 = param_1;
│    puVar7 = thunk_FUN_00002888(uVar6);
│    param_1[0x22] = puVar7;
│    if (param_1[0x22] == 0) {
│      FUN_000502e8(4,1,(ushort *)&DAT_000e31b8,(longlong)*(int *)(param_1 + 0x1f) * 0x20);
│    }
│    else {
│      puVar7 = (undefined1 *)param_1[0x22];
│      for (lVar13 = (longlong)*(int *)(param_1 + 0x1f) * 0x20; lVar13 != 0; lVar13 = lVar13 + -1) {
│        *puVar7 = 0;
│        puVar7 = puVar7 + 1;
│      }
│      puVar8 = (undefined8 *)thunk_FUN_00002888(0x88);
│      if (puVar8 == (undefined8 *)0x0) {
│        local_30 = (undefined8 *)0x0;
│      }
│      else {
│        local_30 = FUN_000315ac(puVar8,&PTR_s_Various_Processor_Tests_001006d0);
│      }
│      FUN_00030b1c((longlong)param_1,(longlong)local_30);
│      local_30[1] = 5;
│      local_c8 = 0;
│      local_b8 = 1;
│      while ((local_b8 < 0x41 && (uVar6 = FUN_0002653c(4,local_b8), CONCAT44(extraout_var,uVar6) != 0)
│             )) {
│        local_c8 = local_c8 + 1;
│        local_b8 = local_b8 + 1;
│      }
│      if (local_c8 == 0) {
│        (**(code **)(*DAT_00105000 + 0x80))(DAT_00105000,0,"SMBIOS Table type 4 is not implemented");
│      }
│      else {
│        local_80 = (short *)(ulonglong)local_c8;
│        (**(code **)(*DAT_00105000 + 0x80))(DAT_00105000,"Processor sockets",&DAT_00082c60);
│        for (local_a8 = 1; (int)local_a8 < 0x41; local_a8 = local_a8 + 1) {
│          local_a0 = (short *)0x0;
│          uVar6 = FUN_0002653c(4,local_a8);
│          lVar13 = CONCAT44(extraout_var_00,uVar6);
│          if (lVar13 == 0) {
│            return param_1;
│          }
│          local_78 = FUN_000264dc(lVar13,(uint)*(byte *)(lVar13 + 0x10),3);
│          if (*(char *)(lVar13 + 6) == -2) {
│            uVar4 = *(ushort *)(lVar13 + 0x28);
│          }
│          else {
│            uVar4 = (ushort)*(byte *)(lVar13 + 6);
│          }
│          if ((((char)*local_78 == '\0') &&
│              (psVar9 = FUN_000264dc(lVar13,(uint)*(byte *)(lVar13 + 7),1), (char)*psVar9 != '\0')) &&
│             (local_78 = psVar9, uVar4 == 0xb3)) {
│            local_78 = (short *)0xdb9e0;
│          }
│          if ((((char)*local_78 != '\0') &&
│              (pcVar10 = FUN_00001aec((char *)local_78,0xdb9dc), pcVar10 == (char *)0x0)) &&
│             ((pcVar10 = FUN_00001aec((char *)local_78,0xdb9d8), pcVar10 == (char *)0x0 &&
│              (*(short *)(lVar13 + 0x16) != 0)))) {
│            pcVar11 = (char *)FUN_00001210((char *)local_78);
│            uVar14 = 0xffffffffffffffff;
│            pcVar10 = pcVar11;
│            do {
│              if (uVar14 == 0) break;
│              uVar14 = uVar14 - 1;
│              cVar1 = *pcVar10;
│              pcVar10 = pcVar10 + 1;
│            } while (cVar1 != '\0');
│            local_60 = ~uVar14 - 1;
│            while ((lVar12 = local_60 + -1, local_60 != 0 && (pcVar11[lVar12] == ' '))) {
│              pcVar11[lVar12] = '\0';
│              local_60 = lVar12;
│            }
│            lVar12 = -1;
│            pcVar10 = pcVar11;
│            do {
│              if (lVar12 == 0) break;
│              lVar12 = lVar12 + -1;
│              cVar1 = *pcVar10;
│              pcVar10 = pcVar10 + 1;
│            } while (cVar1 != '\0');
│            local_a0 = (short *)thunk_FUN_00002888(~(uint)lVar12 + 0x13);
│            local_80 = (short *)((ulonglong)*(ushort *)(lVar13 + 0x16) / 1000);
│            FUN_00001ca4((longlong)local_a0,"%s @ %d.%02dGHz",(ulonglong)pcVar11,local_80);
│            FUN_00002874((longlong)pcVar11);
│            local_78 = local_a0;
│          }
│          if ((char)*local_78 == '\0') {
│            local_20 = (short *)0xdb9b8;
│          }
│          else {
│            local_20 = local_78;
│          }
│          local_90 = local_20;
│          if (((char)*local_78 == '\0') && ((*(byte *)(lVar13 + 0x18) >> 6 & 1) != 0)) {
│            bVar3 = *(byte *)(lVar13 + 0x18) & 7;
│            if (bVar3 == 2) {
│              local_90 = (short *)0xdb998;
│            }
│            else if (bVar3 == 3) {
│              local_90 = (short *)0xdb978;
│            }
│          }
│          psVar9 = FUN_000264dc(lVar13,(uint)*(byte *)(lVar13 + 4),1);
│          if ((char)*psVar9 == '\0') {
│            FUN_00001ca4(0x107218,"CPU%d",(ulonglong)local_a8,local_80);
│            local_80 = (short *)&DAT_00107218;
│            psVar9 = local_80;
│          }
│          local_80 = psVar9;
│          (**(code **)(*DAT_00105000 + 0x80))(DAT_00105000,0,"       %s: %s",local_80,local_90);
│          FUN_00002874((longlong)local_a0);
│        }
│      }
│    }
│    return param_1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006FEBC  FUN_0006febc  (2 params)
│
│  
│  undefined8 * FUN_0006febc(undefined8 *param_1,uint param_2)
│  
│  {
│    FUN_0007012c(param_1);
│    if ((param_2 & 1) != 0) {
│      FUN_00002874((longlong)param_1);
│    }
│    return param_1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0006FEF4  FUN_0006fef4  (0 params)
│
│  
│  undefined8 FUN_0006fef4(void)
│  
│  {
│    int iVar1;
│    uint uVar2;
│    undefined8 *puVar3;
│    uint local_34;
│    uint local_30;
│    int local_20;
│    longlong *local_18;
│    
│    local_34 = 0;
│    iVar1 = FUN_00002414();
│    if (((((iVar1 == 0) && (uVar2 = FUN_0000216c(), uVar2 == 0)) &&
│         (iVar1 = FUN_000021cc(), iVar1 == 0)) &&
│        ((iVar1 = FUN_000020dc(), iVar1 == 0 && (uVar2 = FUN_00002354(), uVar2 == 0)))) &&
│       (uVar2 = FUN_000023b4(), uVar2 == 0)) {
│      local_20 = 0;
│    }
│    else {
│      local_20 = 1;
│    }
│    DAT_00107214 = local_20;
│    iVar1 = FUN_00022044();
│    if ((iVar1 == 0) && ((DAT_00107214 != 0 || (iVar1 = FUN_0002164c(), iVar1 != 1)))) {
│      DAT_00107210 = 1;
│      for (local_30 = 1; local_30 < 4; local_30 = local_30 + 1) {
│        uVar2 = FUN_00026718(local_30);
│        if (local_34 < uVar2 * 0x400) {
│          local_34 = uVar2 * 0x400;
│        }
│      }
│      if (local_34 == 0) {
│        FUN_00021a80();
│        DAT_00107210 = 0;
│      }
│      else {
│        puVar3 = (undefined8 *)thunk_FUN_00002888(0x128);
│        if (puVar3 == (undefined8 *)0x0) {
│          local_18 = (longlong *)0x0;
│        }
│        else {
│          local_18 = FUN_0006f7c0(puVar3,local_34);
│        }
│        FUN_00034ac4(local_18);
│      }
│    }
│    else {
│      FUN_00021a80();
│    }
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00070024  FUN_00070024  (4 params)
│  Called from: 0x00071714(FUN_00071714) 
│
│  
│  longlong FUN_00070024(longlong param_1,longlong param_2,longlong *param_3,undefined4 *param_4)
│  
│  {
│    undefined4 uVar1;
│    longlong lVar2;
│    
│    if (param_1 != 0) {
│      *param_3 = param_1;
│    }
│    lVar2 = (**(code **)(DAT_001019a0 + 0x28))(param_1 != 0,4,param_2,param_3);
│    if (lVar2 != 0) {
│      *param_3 = 0;
│      uVar1 = FUN_000502e8(4,1,(ushort *)&DAT_000e31b8,param_2 * 0x1000);
│      *param_4 = uVar1;
│      DAT_00107230 = 1;
│    }
│    return *param_3;
│  }
└─────────────────────────────────────────────────────────────────────

